yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CECA5	Entry
5880	V9H0H7
5887	B7Z4W4
5887	P54727
5886	A0A024R7G8
5886	A8K1J3
5886	P54725
5885	A0A024R9J0
5885	O60216
5884	O75943
830049	A0A178V265
830049	Q9SVJ9
14105	Q3TFP0
14105	Q3UA07
14105	Q9R0U0
5889	O43502
5888	Q06609
6554	B2RA41
6554	Q14973
6555	Q12908
6550	P48764
14107	A0A087WRT4
14107	A0A1L1SQU7
14107	F2Z4A3
6553	Q14940
6553	Q9NSW9
838694	A0A178WJ45
838694	Q93V70
838694	Q9SYN7
838695	Q7XJ58
14106	O88621
14106	Q0VEP8
6558	B7ZM24
6558	P55011
6558	Q53ZR1
6559	J3QSS1
6559	P55017
841432	Q9LPM8
842597	A0A178WK49
842597	Q9LQ11
820142	A0A178V7Z3
820142	B9DI55
820142	P54609
2539839	O74754
11078	Q9H2D6
317576	R9PXS2
812709	O96201
9452	O43736
108960	Q8CFA1
842654	A0A1P8AU89
842654	Q8LPN5
108961	Q58FA4
842650	A0A178W1W4
842650	B5AXI8
842650	Q9SH30
842653	Q8GXB3
173038	Q9TW65
173038	V6CIR0
173038	V6CJD7
173038	V6CJE3
173038	V6CKJ6
173038	V6CL65
173038	V6CLR8
173038	V6CLV8
173038	V6CLW7
173033	Q9XXL8
39116	Q9VT16
39115	Q9VT15
39114	Q9VT14
39119	Q9VT19
39118	P15215
39118	X2JAW6
842386	A0A178W2W5
842386	P16972
842385	Q9C958
842383	Q9C960
842381	A0A178WK69
842381	F4HRM3
842381	Q8RY89
842380	A0A178W6G0
842380	Q9C963
556837	A0A0R4IXZ5
556837	A2BG46
292925	Q6IRE4
406618	Q1MT86
406618	Q4V973
842388	Q940S5
56676	Q9NQ33
42449	Q8T062
835409	Q9FK13
42447	A0A0B4KH16
42447	A0A0B4KHT3
42447	Q9VDJ9
42446	P91634
42445	Q02308
42445	T2FFJ5
42444	Q9VDK2
42443	A0A0B4KGJ7
42443	Q9VDK3
835400	A0A178U9N2
835400	Q6NQN5
835401	A0A178UFU9
835401	Q8GV05
2539257	O74486
2539256	O74492
249072	M9PC73
249072	M9PCD4
249072	M9PCR7
249072	Q9VM93
2539252	Q09172
831318	Q9FUZ2
84851	L0CQ38
84851	Q96A61
831316	Q8VZD5
831314	A0A178UQD3
831314	Q9LZ03
852990	Q03018
831312	A0A178UJ48
831312	Q84K50
284716	Q8IXN7
2539258	O94411
832758	O81635
64718	A0A0A0MRZ1
64718	E9PDK2
64718	Q9H9P5
843407	A0A178WMP7
843407	A0A178WNW2
843407	A0A1P8API7
843407	Q8W4J8
64714	Q13087
832756	O65359
64710	Q9H1E3
824790	A0A178V898
824790	A0A1I9LNC0
824790	O82089
112406	Q80X29
112406	Q91YE2
3637806	Q5AG77
10384	A0A024R042
10384	O00478
2703361	G8HBF3
2703361	P08543
833803	A0A1P8BDJ0
833803	A0A1P8BDK9
833803	Q8VYG0
833804	F4KA49
833804	Q9FF34
176128	P34427
236576	Q3UUD2
283848	Q5XG92
283848	Q6P2E5
3637327	Q5AHJ5
176120	P34460
818429	A0A178VLS4
818429	B3DNP2
818429	Q8S8P5
4633	P10916
4633	Q6IB42
829159	A0A178V3I4
829159	Q0WUI2
829159	Q8L7Z0
824796	A0A178V844
824796	Q9LYL4
4632	P05976
818421	A0A178W3Q4
818421	F4ISY3
818421	Q94AL9
829157	A0A178UUX1
829157	A0A1P8B509
829157	F4JQ95
829156	A0A178UZU6
829156	Q8LAK5
818425	Q5XPJ9
818427	A0A1P8AXC7
818427	O80905
821308	A0A178VB48
821308	Q9M885
821309	A0A178V7M0
821309	Q9SRH6
856284	P0C2J1
225160	Q8R3N6
824799	A0A178VAA5
824799	Q7Y227
856283	P0C2J0
69091	Q8C0E2
168451	Q7Z6K1
175454	Q7YXB6
175454	Q7YXB7
4636	Q02045
190054	Q9N3M9
4635	P12829
855932	P41816
4634	A0A024R2Q5
4634	P08590
172529	A5JYW0
172529	O02329
172529	Q58A95
506900	F2Z4J1
829484	A0A178V1U6
829484	Q941D6
829483	Q8H1R4
829482	A0A178UT14
829482	Q9SZC2
829480	A0A178UUK2
829480	F4JIX9
829480	Q94F62
232975	A0A0G2JGX4
232975	Q6PIC6
232975	Q8R0E8
232975	Q8VCE0
829489	A0A178US70
829489	F4JIZ3
829489	Q00218
2542223	O42662
41938	A0A0B4LH71
41938	F3YDF6
41938	Q960T2
41939	Q9VF06
41936	Q9VF09
41937	A0A0B4LH72
41937	Q9VF08
41935	Q9VF10
41932	A0A0B4LH69
41932	A0A0B4LHA1
41932	A0A0B4LHH2
41932	A0A0B4LIA2
41932	Q6NR11
41932	Q9VF12
41932	Q9VF13
41930	Q8T0T2
41930	Q9VF15
41931	Q9VF14
10602	Q9UKI2
10603	O14492
10600	Q9Y5T5
10606	A0A024RD93
10606	P22234
10607	Q12788
50944	H9KV90
50944	Q9Y566
10608	D6RGV1
10608	Q14582
10609	Q92791
4099	P20916
4099	Q53ES7
668173	B1AUE5
828400	Q29Q28
54549	Q58EX2
11958	Q06185
176788	P54216
54545	Q9C0I1
176786	Q9XWC9
54546	Q9NXI6
176783	Q9XU10
54540	Q6IPW0
54540	Q96PV7
54543	Q75MR5
54543	Q9P0U1
54542	A0A024R899
54542	Q9HBD1
102606284	M1CA53
112407	A0A0R4J0H9
112407	Q91UZ4
3635237	Q5ANA3
10599	A0A024RAU7
10599	Q05CV5
10599	Q9Y6L6
379234	Q7ZXV6
4026	B7Z871
4026	B7Z8W0
4026	B7ZLW0
4026	Q93052
179153	P52814
7768	Q9UK10
179151	Q22212
175473	Q17961
175475	P49958
175476	Q9U3P9
179154	Q18231
827464	O80337
827463	Q8VZ91
827462	A0A178UWK4
827462	F4JP67
827462	Q93VG8
11749	F8WIT2
11749	P14824
11749	Q3TUI1
11749	Q3UI56
843524	A0A178WQ46
843524	Q9C8W9
828681	Q9SW07
830861	F4KFE9
830861	F4KFF0
830861	Q8GW90
830866	Q24JJ3
830866	Q39162
830865	A0A178UAG9
830865	C0LGT0
830865	Q0WR59
285051	Q8N801
54093	A8MTS1
54093	Q9NVD3
176872	H2L0I7
176872	Q6EZG5
176872	U4PBY2
54097	P58499
176874	Q9TYJ7
176874	U4PF58
15526	P38647
175783	Q17353
175783	U4PBE2
175783	U4PBE6
175783	U4PBR8
175783	U4PBS3
175783	U4PEL6
175783	U4PEM0
175783	U4PM75
175783	U4PM79
175783	U4PRG6
175783	U4PRH0
175781	A0A131MB12
175781	A0A131MBJ8
175781	G8JY02
175781	P50488
175781	Q8ITX8
175786	P49196
175785	Q9BI86
175788	P53806
175789	Q10929
118424	A0A024R075
118424	A6NGS0
118424	Q8N2K1
297566	Q6PCU2
828357	A0A178UT19
828357	Q9SUV8
252919	Q9JHZ9
828353	A0A178V1I0
828353	A0A1P8B6N4
828353	Q9SUW2
54848	Q9NXL2
51131	B4DDL5
51131	Q9UIL8
320191	Q8BUK6
820163	A0A178V6S2
820163	B3H7G1
820163	Q9SR67
820162	Q9SR66
827793	A0A1P8B3R2
827793	C0LGQ7
827792	A0A178V576
827792	Q9SUN5
827795	Q9SUN2
843526	Q9C8W7
820165	A0A178VCJ8
820165	Q8RWY5
840472	P51412
820168	Q9SR71
840471	Q39016
398425	Q9I893
824376	A0A178VJW3
824376	A0A1I9LRK1
824376	A0A1I9LRK2
824376	B3H4X1
824376	Q94C11
51134	F8VYN8
51134	J3KNW7
51134	Q3B787
51134	Q9Y592
79048	B4DR97
79048	B4DZC7
79048	Q96T21
2540712	Q9Y7J9
2540713	O94745
834248	A0A178UR04
834248	A8MSB4
834248	Q9FIH5
2540711	O94316
2540716	O94319
2540717	Q9USQ7
2540714	Q9UUD6
59114	Q9JJ19
2540718	P40235
2540719	Q02099
290659	B1WBX7
290659	G3V8Q1
51138	A0A0S2Z5H7
51138	B3KM48
51138	D6RAX7
51138	Q9BT78
29555	P35000
29559	P22756
826798	Q66WT5
174789	Q18668
174788	G5EEV2
3648318	Q59K07
831443	Q94AS5
178201	O18017
174782	G5EGK6
174785	Q23451
174786	Q23449
832274	A0A1P8BHL0
832274	F4K8F7
832274	Q0WVX1
832274	Q500W7
446341	Q6DFK7
384569	A0A1W2P872
123624	A0A1C7CYX3
826793	Q8LE63
27973	Q9CRC0
333433	B2RSR7
333433	Q3ULJ0
844361	B3H5T3
844361	Q8RW94
307200	D3ZS84
174431	Q18090
174430	B2D6L4
174430	D2KT99
174430	G5EGU9
174430	Q565A8
110826	Q9DCW4
174436	D0VWM8
2655240	Q8IBB8
2542951	Q9UTQ8
844367	A0A178W3Z6
844367	Q9C977
174438	Q20117
2655248	Q8IAR7
830847	A0A178UC97
830847	Q8L778
830846	F4KFC9
830846	Q93VM9
66603	Q9CQQ4
9415	O95864
8398	O60733
8399	O15496
8394	A6PW57
8394	Q99755
8395	O14986
8395	Q7KYT6
8396	P78356
189203	O18172
216810	Q5SRX1
829978	F4JTK8
829978	Q8S9L3
829971	Q9SZL5
829970	Q9SZL4
2541041	D0EJL8
2541041	P87178
2541042	Q9P5N2
2541045	Q9HGM8
2541044	O43019
2541047	Q9UUB5
2541046	Q9UUC2
1366	F5H496
1366	O95471
1364	O14493
1364	Q75L80
1365	O15551
1365	Q75L79
1362	O75976
1363	P16870
353513	O14598
1361	A0A087WSY5
1361	Q96IY4
817341	A0A178W1T0
817341	Q9SJJ5
28200	Q3UIB5
28200	Q99LB2
28200	Q9D2U3
1368	P14384
817340	A0A178VPG9
817340	O23249
20874	A2RRK3
20874	O54988
127018	Q5VWZ2
824861	A0A178VH55
824861	F4J0U9
824861	Q9M591
318604	Q95T19
285362	Q8NBK3
816475	A0A1P8B105
816475	Q8GWE6
816477	Q9ZUN5
816471	A0A178VX04
816471	O22607
816473	Q9ZUN8
843244	A0A178W846
843244	A0A1P8AMJ8
843244	A0A1P8AML8
843244	P35631
26379	O08580
56692	O88653
56692	Q542I7
26374	Q9R1A8
26373	E9PYL4
26373	O70496
26373	Q6RUT9
843248	A0A178WHR9
843248	Q94JW8
26371	Q99KN2
26370	Q9R1K9
818048	A0A178VSS2
818048	A0A1P8AZG0
818048	O64747
818048	Q058H9
36318	Q9V676
36319	Q9V677
55762	Q6NWZ7
55762	Q9NV72
55763	A0A024RDA1
55763	A0A024RDA9
55763	Q9NV70
55760	Q7L7V1
55761	Q49A97
55761	Q6MZP1
55761	Q96AE7
51069	C9IY40
51069	Q5T653
51068	C9JA08
51068	Q96D46
55764	B3KUD1
55764	B4DST2
55764	Q9HBG6
32528	Q9VXP5
51065	Q71UM5
220164	Q6PKX4
51067	Q9Y2Z4
32524	A8JUY3
32523	Q9VXQ0
32522	Q9VXQ2
32522	X2JDY8
32521	Q7KUZ3
32521	Q9VXQ1
32520	Q9VXQ3
2542660	P40387
2542661	Q9UTP0
2542662	Q9UTB1
2542663	O74690
2542664	P09627
2542665	O42648
2542666	Q9P7G0
2542667	Q10169
2542668	Q10168
2542669	O14030
827269	A0A1P8B4F2
827269	Q94F30
56233	E9PX62
56233	E9PXW1
56233	E9PXW8
56233	Q8C2B3
110310	Q9DCV7
834417	A0A178URC5
834417	F4K7D6
834417	Q96533
834414	Q9FND4
834412	A0A178U9A5
834412	F4K7C4
834412	F4K7C5
834412	Q9LKB9
282335	O18973
834411	A0A178UK83
834411	Q9LKC0
834419	F4K7E0
834419	Q9FND0
57728	B4DGR6
57728	Q8NEZ3
23362	B3KRC4
23362	Q9NYI0
57720	G5E994
57720	Q5VW38
57721	Q9HCE5
57722	Q8TDY8
57724	Q9BTI0
57724	Q9HCE0
57727	Q9HCD5
306636	B2B9A9
253738	Q9H4W6
23366	B4DYW2
23366	E9PE22
23366	Q8NCT3
1466246	A0A1B1W512
1466246	P56791
812308	Q8IK80
812309	Q8IK79
817708	A0A178VS64
817708	Q9SIQ7
817705	A0A178VP37
817705	A0A1P8AYW0
817705	Q5BPS3
817707	A0A178VZI4
817707	Q9SIQ8
25113	A0A0G2JU85
25113	P50617
817702	A0A178VZJ0
817702	Q8L9G7
117096	Q62888
841248	Q9SX62
192187	G3X973
161291	Q3MIR4
100037092	A2BDB7
829722	O81801
2444	P42685
832697	A0A1P8BA53
832697	A8MR02
832697	Q93Z83
283385	Q6PF18
57188	P82987
57189	A4D1U4
2543539	P41887
2543538	Q10222
2543537	P79083
57185	A6NN97
57185	Q6P499
57186	Q2PPJ7
57187	Q8NI27
57180	Q59GD5
57180	Q9P1U1
57181	A0A024R3W5
57181	Q05C42
57181	Q9ULF5
57182	Q8TB46
57182	Q9ULJ7
2543530	Q9UR05
193034	Q3V318
193034	Q704Y3
832694	Q9SBA7
826965	A0A1P8B544
826965	A0A1P8B546
826965	A0A1P8B559
826965	F4JT04
826965	Q93YS8
362816	Q64119
389840	Q6ZN16
826967	Q9T0K7
53354	Q8TE04
53356	Q544H0
53356	Q9Z1D1
53353	Q9NZR2
53358	Q92529
9638	Q99689
9639	O15013
187537	G3MTX8
187537	G3MTY0
187537	Q09596
187530	Q21652
187532	Q21655
9630	O95837
9631	A0A024R071
9631	B4DLT2
9631	E9PF10
9631	O75694
9632	A0A024QZM6
9632	P53992
9635	Q9UQC9
9636	P05161
9637	Q9UHY8
852012	P21623
58985	Q8N6P7
37009	A1ZAX6
37009	A1ZAX8
855298	P10174
37007	Q7KK54
37006	Q7JXC4
37005	A0A0B4LFL2
37005	A1ZAX1
37004	A1ZAX0
37002	A1ZAW9
79646	Q9H999
107939	Q3U425
107939	Q8K3Z9
841486	C0SV01
841486	O80339
841483	Q9LPT1
852018	Q04195
100358690	P30947
855292	Q04806
643382	P0C7T8
346288	Q6ZU15
819233	A0A1P8AXA9
819233	O82344
833622	A0A178UR20
833622	A0A1P8BC15
833622	A0A1P8BC27
833622	Q9FG61
177540	Q94230
819232	O82345
211134	P60853
811419	Q8I544
814424	O77357
811411	Q8I552
2543170	Q9UT81
814420	O77360
29539	F1LN88
29539	P11884
851509	P33399
851508	P33333
3885942	C6KT34
819235	F4II62
819235	P42776
3885940	C6KT32
83856	A0A0A0MRS5
83856	A0A0C4DG97
83856	B7Z3W5
83856	F8W946
83856	Q8N450
83856	Q9BXM9
851501	P25386
851500	Q12223
851503	P39678
851502	Q07379
851504	P41940
851507	Q07362
851506	Q07376
56125	Q9Y5F2
83854	A0A024R7A9
83854	Q8NI99
79044	Q9JIK9
3340	A8K8T3
3340	B7Z1Q0
3340	E7EVJ3
3340	P52848
3346	P15515
3347	P15516
3344	P32314
8625716	Q8T9S7
2543179	Q9UT05
9189	A0A024RBU4
9189	O96006
3768908	A0A178VA37
3768908	A0A1I9LMI7
3768908	A0A1I9LMI8
3768908	Q9LW52
4259	A0A024R8Z1
4259	O14880
307474	B5DEZ4
307474	D3ZTL0
2541907	Q10299
2541900	O13958
361014	Q5XI55
31128	Q8MRL2
31129	O76892
31126	Q8SYI7
31127	M9PDH8
31127	O46341
4253	A0A193H6U5
4253	O15320
4253	Q4G155
4253	Q59FD2
4253	Q96PC5
2541908	Q09843
4254	A0A024RBC0
4254	A0A024RBF5
4254	P21583
31120	B6IDK2
31120	Q9W568
31121	C7LAE9
31121	M9NE32
31121	M9NEP4
31121	M9NFQ4
31121	M9NGH0
31121	M9PDH4
31121	M9PG86
31121	M9PGF5
31121	M9PGM6
31121	M9PIP8
31121	Q7KW14
832451	A0A178UKM5
832451	P29516
403649	Q95KM6
317835	Q8IQC7
3361466	Q7LKV3
648791	B7ZBB8
3361461	Q7Z992
171350	Q9EPH8
839699	Q9C7E7
67211	Q9D0L7
837953	A0A178W8F9
837953	Q9XI93
67219	Q9CZ82
186725	Q9XXM6
66164	E9Q109
66164	Q9CXK8
330627	E9PZP2
330627	E9QLR8
330627	Q3UH62
330627	Q924W6
66162	Q8BGS2
66163	Q9DCU6
185264	O45442
825246	A0A178VEI0
825246	F4JBY2
825246	Q8RWV0
825248	A0A178VM26
825248	P59223
185268	Q20027
169270	Q8TC21
812140	Q8IKP6
74400	E9Q5X9
74400	Q80V81
74400	Q9D4A7
816867	A0A178VSF7
816867	O22173
816864	A0A178VVT3
816864	F4ILJ1
816864	O22176
816863	F4ILI9
816863	Q9ZWI7
816861	O22179
173969	Q09957
42148	A0A0B4KGD5
42148	Q86B91
25949	O95926
25948	A0A024RA38
25948	Q8IY47
29613	Q03351
29613	Q68G04
56128	Q9UN66
25941	A0A087WUC8
25941	A0A087X1R7
25941	K7EKC0
25941	Q68CL5
156726	Q91ZK1
5740629	A8DY43
25942	Q96ST3
25945	Q9NQS3
25946	A0A024RB56
25946	Q96PM9
3835	A0A024R632
3835	B7Z9T5
3835	Q14807
23475	B4DDH4
23475	Q15274
23475	V9HWJ5
23474	A0A0S2Z580
23474	A0A0S2Z5B3
23474	A0A0S2Z5N8
23474	B2RCZ7
23474	O95571
23473	Q7Z479
23473	Q9Y6W3
3831	Q07866
3831	Q7RTQ2
3832	P52732
3833	A0A024RCS7
3833	Q9BW19
820713	C0LGN2
3838	P52292
3839	A0A024RDV7
3839	O00505
23479	A0A024RBI3
23479	B1P7G3
23479	B3KQ30
23479	B4DNC9
23479	Q9H1K1
23478	A0A024RC78
23478	H0YKT4
23478	P67812
225896	Q922Y1
811329	A0A144A026
811329	Q8I5D2
225895	H3BJR2
225895	H3BK01
225895	Q8R2K4
617095	P62157
72416	Q6PB66
72415	Q9CXH7
173961	Q8MQC1
286151	Q4G163
1347	H0UI06
1347	P14406
225898	A0A286YDN1
225898	Q8VC03
177253	A0A1I6CM99
177253	Q8WTJ4
177250	H2L0B1
177250	Q8MXE4
813931	C0H5A8
855509	P40157
855508	P40156
177254	Q9TXU7
855505	P11938
42146	Q9VEE9
855507	P40155
855506	P40154
855501	P80210
855500	P41812
855503	P40151
855502	P53868
50075	Q8SYK4
35336	M9NDC3
35336	O18388
35335	Q9VIK1
35333	Q9VIK3
50070	A0A0B4K725
50070	A0A0B4KHR8
50070	A0A0B4KHZ8
50070	A0A0B4LHK4
50070	Q9VCA8
50073	Q9VC43
35330	Q9VIK6
176195	Q05036
6655	Q07890
35339	Q8SWT2
59288	Q9QZB9
32646	Q0KHR7
32646	Q7KUX3
55244	Q96FL8
55247	Q8TAT5
32645	O97132
171949	P91128
32640	P05990
32640	X2JFG0
32641	Q9VXD4
171944	O01634
171947	P91126
55249	B4DQQ0
55249	I6L9C2
55249	Q9H869
55248	B4DHQ5
55248	Q9H813
32648	Q9VXC8
171943	O44887
6143	J3KTE4
6143	P84098
6142	Q02543
6141	A0A024QZD1
6141	Q07020
6147	P62750
6146	P35268
189563	Q9XXH0
6144	P46778
6144	Q6IAX2
35064	Q9VJC3
77591	Q80Y44
77593	Q8K387
833607	A0A1R7T3C0
833607	Q9LVY7
442829	B2RX51
442829	Q8CDE2
431821	A0A1L8GJT5
431821	Q6NRZ0
211922	Q8BH65
181020	Q19203
181022	Q19204
181022	Q7Z291
181022	Q7Z292
735075	Q569Z1
5740271	A8JUV4
181029	H2KZE9
181029	Q5WRR6
376940	P61129
376940	Q6ZN12
816134	A0A1P8B0M1
816134	Q05762
816137	A0A178VPG4
816137	Q9SIW1
816136	A0A178VR01
816136	A0A1P8B0G3
816136	Q9SIW2
22702	E9QK22
22702	P22227
816133	Q84V03
182286	Q17687
10509	J3KNP4
10509	Q9NPR2
10807	Q96C92
77626	Q6ZPR5
184611	O16215
77629	E9PUC4
184613	G5ECM8
853217	P40896
853216	P40886
853214	P40884
853213	P0CX14
853213	P0CX15
853212	P53344
853210	P53343
853219	P32800
853218	P40897
42933	Q9VC58
42931	Q9VC60
42930	A0A0B4LHL0
42930	Q9VC61
42937	Q7KS14
42937	Q9VC54
42936	A0A0B4K7H6
42936	Q94545
42935	A0A0B4KHF3
42935	A0A0B4KI06
42935	A0A0B4LIK5
42935	Q8IMW2
42935	Q9VC56
42934	A0A0B4LHV8
42934	Q9VC57
2539640	P40380
38421	Q8IRD1
2539642	O60132
2542344	O14367
38424	O44783
38424	T2FFA4
2539645	P36629
2542341	O13750
2542340	O13748
38428	Q95U62
38428	Q9VZP3
2539649	P36583
75665	A0JNT9
3150	P05114
3150	Q6NSG7
2542349	Q9P7H4
2542348	Q9P7H6
856364	P23179
856365	P23180
856366	P21957
856367	P38700
856360	P18888
856361	P38741
856362	P38742
4534	A0A024RC06
4534	Q13496
4535	P03886
4535	U5Z754
4536	P03891
4536	Q7GXY9
856368	P38744
856369	P38745
2543542	Q9P6N7
10507	Q92854
362738	B5DEY8
2543540	Q9US05
821030	Q9LUN4
33198	A8DYS6
33198	Q9VPN0
33198	Q9VPN1
57110	Q86WS9
57110	Q9HDD0
57110	X6R3D1
122772	P60868
1466438	Q3E6R4
854296	Q99222
33190	Q9VPM1
854294	P39083
854295	P21264
854292	P41735
33194	Q9VPM5
854290	P38439
33196	P91682
172372	O44738
172373	O44739
172370	P52872
172371	G5EC40
172376	G5EFZ1
172374	O44740
172375	O44741
176220	A9Z1J8
176220	P34258
64591	A6NGT6
64591	A6NKD2
21416	A0A0R4J1G0
21416	D3YWT3
21416	E9Q990
21416	E9QQ90
21416	E9QQ91
21416	F6WBK9
21416	Q8BS68
21416	Q8CAI6
21416	Q924A0
36017	Q9Y1B2
36015	Q7JYX5
36014	A1Z803
36013	A1Z802
79041	Q9H6F2
36010	A0A0B4LF10
36010	A1Z7Z9
36010	B7YZS1
36019	Q7JQT9
36018	Q9V5C6
820363	Q9SF09
820364	A0A178VCN6
820364	A0A178VEE0
820364	F4J7I2
820364	Q84WU2
820367	A0A178VED6
820367	P51427
820366	A0A178V832
820366	A0A178V9R3
820366	B9DG73
820366	F4J7I5
820366	F4J8J7
820366	Q9SF06
820369	A0A1I9LTD6
820369	F4J8K5
820369	Q84R20
84643	A0A140VKG5
84643	Q8N4N8
84641	Q5SR56
84640	B3KSB9
84640	Q8NB14
84647	Q9BX93
84645	A0A024R1K6
84645	A0A087X0J6
84645	Q9BZE7
84649	Q96PD7
84648	Q9BYE3
835618	Q9FLN8
36997	A1ZAW5
221710	P0DJ93
39773	Q8IQN0
39772	Q9VUZ4
39771	Q9VUZ3
39770	Q86BP6
39770	Q9VUZ2
39777	M9PFU7
39777	Q9GYU7
39776	Q9VUZ8
39775	Q961B9
39774	M9PFG1
39774	Q9VUZ6
613724	Q29RQ3
839455	Q4V3E2
812939	Q8I3Z1
821545	A0A178V7W3
821545	Q9LJZ5
8858	P22891
812935	Q8I3Y8
812934	Q8I3Y6
41770	A0A0B4KFZ6
41770	A0A0B4KGP0
41770	Q1WWH6
41770	Q9VFH9
41770	Q9VFI0
41771	Q9VFH8
41772	A0A0B4KG59
41772	Q24468
172992	H2KZ78
172992	Q95X37
41775	Q9VFH6
41776	Q9VFH4
12953	Q9R194
41778	Q8INF6
41778	Q9VFH2
311545	A0A0G2K1Z9
311545	D3ZP98
229949	Q920P5
147409	Q86SJ6
838223	A0A178W2T7
838223	Q9SA51
831937	A0A178UJ12
831937	Q9FK52
240283	Q6PNC0
259801	P53017
2745575	A0A178VXY3
2745575	Q6DSS2
174233	Q05062
820986	A0A178VFH7
820986	Q9LUU7
820981	A0A178VA11
820981	Q9LUV1
174234	Q09387
7069	Q92748
7068	F1D8N7
7068	P10828
7067	P10827
7067	Q6FH41
174238	Q19537
7064	P52888
820989	A0A178VJT8
820989	Q9SRH7
7062	Q07283
7060	B7Z832
7060	E7ES19
7060	P35443
33226	Q7KNM2
33225	M9PBN1
33225	M9PC12
33225	M9PDU3
33225	Q9VPQ6
33224	Q8IPV7
33224	Q9VPQ5
37762	A0A0B4KFG8
37762	A0A0B4KGD6
37762	B7YZP6
37762	Q2MGN5
37762	Q9W1J9
37763	Q9W1J7
18626	O35973
33220	Q9VPQ2
18628	O70361
822547	Q9LJW3
779086	A0PCL5
779086	Q07CZ6
779085	A0A1L8FX11
779085	Q06BR1
37769	A0A0B4LGG9
37769	A0A1B2AKG3
37769	Q9V3H8
15450	P27656
15450	Q3TYU0
12483	P35329
12483	Q3UP36
15452	P00493
237860	A0A0R4J2A0
237860	Q5SW75
15458	Q91X72
76500	A0A0A6YXT7
76500	Q80V72
12488	Q9JLQ0
237868	Q6PDS3
8153	P52198
76507	E9PYN9
76507	Q3UKB9
40795	Q9VI24
40794	A0A0B4KGM5
40794	Q9VI23
40796	Q9VI25
40791	Q9VI20
40790	Q05913
40793	A0A0B4KFP4
40793	Q8INR6
40792	B7Z0W3
40792	E1JJ71
40792	Q9VI21
831683	A0A178UKP0
831683	P93003
831683	Q547P7
831684	Q9LZX1
40798	Q9VI27
831687	A0A178UA95
831687	A0A1P8BBE5
831687	A0A1P8BBE6
831687	A0A1P8BBE7
831687	A0A1P8BBE8
831687	A0A1P8BBE9
831687	A0A1P8BBH5
831687	Q5XPJ6
3647687	Q59LV8
287942	Q5U2U2
319713	Q69ZX8
217303	Q6SJQ0
832217	A0A178UBG5
832217	Q39238
819581	F4J3M2
819580	Q9M8Y1
819583	A0A178VDZ9
819583	Q9M8Y4
2541066	Q9HGM9
40421	Q9VNY7
40420	Q9VNY8
811355	Q8I5A6
811357	Q8I5A4
811358	Q8I5A3
856522	P38829
40429	O76513
40428	M9PIJ7
40428	P15370
397890	A0A1L8HFS9
397890	P17507
822277	A0A178VLF6
822277	P25856
856523	P22140
230075	A2AP31
230075	Q3UIU2
199223	Q8NDW8
856520	P25846
38165	Q9W0F5
38164	Q9W0F6
38167	Q9W0F4
38161	Q9W0F9
38160	I0B1P6
38160	Q8IRH4
38160	Q9W0G1
818989	A0A178VYB5
818989	A0A1P8B137
818989	F4IS56
171347	P18298
38169	Q9W0E9
38169	Q9W0F1
38168	P20350
38168	Q540V7
770103	A0A1D5P2B9
770103	A0A1D5P9B0
770103	A0A1L1RVU7
770103	H9L074
770103	H9L3K0
770103	Q5ZLJ7
819639	A0A178V804
819639	Q9S726
819637	A0A178VCC8
819637	F4J4W3
819637	Q8H173
318193	Q95RH3
819633	A0A178VMM3
819633	O24407
819633	Q0WNJ2
819632	A0A178VMU7
819632	P43082
43210	Q9VBD2
43212	Q9VBD0
431959	A0A1L8HSQ9
431959	Q6NRJ2
43214	Q9VBC8
43217	Q8IMR3
43217	Q8IMR4
43217	Q9VBC5
43216	Q9VBC6
174907	Q9U2D6
174901	Q9U2G0
174900	B7FAS5
174900	H1UBJ3
174900	Q7K711
174900	Q9U2D8
406130	I1VC84
406130	P01501
11364	P45952
11363	A0A0R4J083
11363	P51174
835301	Q9LTJ6
835300	F4KG44
835300	Q9XFM6
19179	P62192
19179	Q542I9
835305	F4KG50
836381	Q8GUL2
19173	O55234
19172	P99026
832213	A0A178UL10
832213	Q940P8
170261	Q6PEW1
19177	P70195
19175	Q60692
60331	O35815
839682	Q9C6M9
839684	Q9C7G1
812511	Q8I1Q4
832658	A0A178USR5
832658	Q2VWA1
832658	Q9XFM0
839687	A0A178W4F4
839687	A0A1P8ATY7
839687	Q9C7F8
94221	Q8BH60
843051	Q9FYG2
94223	Q9EQM6
832650	A0A178URN2
832650	Q39127
820070	A0A178VC72
820070	Q0WMJ7
820070	Q9SGI5
828534	Q9STW3
828536	Q9STW1
828537	Q8GW53
828531	A0A178V345
828531	Q9STW6
8674055	A8JTM7
8674056	E1JIZ7
828539	Q9STV7
837193	A0A1P8ATA5
837193	A0A1P8ATC2
837193	A0A1P8ATE5
837193	Q9M9Y8
19280	B0V2N1
19280	Q3TQ52
19285	O54724
837190	A0A178WGX6
837190	F4HNT3
837190	Q9M9Y6
53970	Q0P5W9
53970	Q9JL61
21982	P52875
2297	Q16676
838088	A0A178W1M1
838088	A0A178W211
838088	A0A1P8AS73
838088	A0A2H1ZEB1
838088	Q9XI47
838087	A0A178WAD4
838087	Q7PC86
838086	F4HZI6
838086	F4HZI7
838086	F4HZI8
838086	Q9C5G2
838080	A0A1P8AVU1
